id,time,distance,velocity,acceleration,Frictional Force,airResistance,,,,time,time,time,time,time,time,distance(0.05 Frictional Coefficient),distance(0.045 Frictional Coefficient),distance(0.04 Frictional Coefficient,distance(0.035 Fricitional Coefficient),distance(0.030 Frictional Coefficient),distance(0.025 Frictional Coefficient)
carFAR_05,1.994,5.650984817,2.934578871,-1.332253125,0.424785461,0.841371156,,,,1.994,1.994,1.994,1.994,1.994,1.994,5.650984817,5.700496331,5.753835385,5.807130187,5.856449008,5.909643036
carFAR_05,1.995,5.65391873,2.933247,-1.331871156,0.424785461,0.840989296,,,,1.995,1.995,1.995,1.995,1.995,1.995,5.65391873,5.703476779,5.756866309,5.810211664,5.859577299,5.912822048
carFAR_05,1.996,5.656851311,2.931915511,-1.331489296,0.424785461,0.840607545,,,,1.996,1.996,1.996,1.996,1.996,1.996,5.656851311,5.706455932,5.759895972,5.813291915,5.8627044,5.915999904
carFAR_05,1.997,5.659782561,2.930584403,-1.331107545,0.424785461,0.840225904,,,,1.997,1.997,1.997,1.997,1.997,1.997,5.659782561,5.70943379,5.762924373,5.816370938,5.86583031,5.919176603
carFAR_05,1.998,5.66271248,2.929253677,-1.330725904,0.424785461,0.839844373,,,,1.998,1.998,1.998,1.998,1.998,1.998,5.66271248,5.712410352,5.765951514,5.819448736,5.868955029,5.922352146
carFAR_05,1.999,5.665641069,2.927923333,-1.330344373,0.424785461,0.839462951,,,,1.999,1.999,1.999,1.999,1.999,1.999,5.665641069,5.715385619,5.768977394,5.822525308,5.872078558,5.925526533
carFAR_05,2,5.668568327,2.92659337,-1.329962951,0.424785461,0.839081638,,,,2,2,2,2,2,2,5.668568327,5.718359592,5.772002015,5.825600655,5.875200897,5.928699765
carFAR_05,2.001,5.671494256,2.925263788,-1.329581638,0.424785461,0.838700434,,,,2.001,2.001,2.001,2.001,2.001,2.001,5.671494256,5.72133227,5.775025375,5.828674776,5.878322047,5.931871842
carFAR_05,2.002,5.674418855,2.923934588,-1.329200434,0.424785461,0.83831934,,,,2.002,2.002,2.002,2.002,2.002,2.002,5.674418855,5.724303655,5.778047477,5.831747673,5.881442007,5.935042764
carFAR_05,2.003,5.677342125,2.922605768,-1.32881934,0.424785461,0.837938355,,,,2.003,2.003,2.003,2.003,2.003,2.003,5.677342125,5.727273747,5.78106832,5.834819345,5.884560779,5.938212531
carFAR_05,2.004,5.680264066,2.92127733,-1.328438355,0.424785461,0.83755748,,,,2.004,2.004,2.004,2.004,2.004,2.004,5.680264066,5.730242545,5.784087904,5.837889793,5.887678362,5.941381145
carFAR_05,2.005,5.68318468,2.919949273,-1.32805748,0.424785461,0.837176713,,,,2.005,2.005,2.005,2.005,2.005,2.005,5.68318468,5.733210051,5.78710623,5.840959018,5.890794757,5.944548605
carFAR_05,2.006,5.686103965,2.918621596,-1.327676713,0.424785461,0.836796056,,,,2.006,2.006,2.006,2.006,2.006,2.006,5.686103965,5.736176264,5.790123299,5.844027019,5.893909964,5.947714911
carFAR_05,2.007,5.689021923,2.9172943,-1.327296056,0.424785461,0.836415508,,,,2.007,2.007,2.007,2.007,2.007,2.007,5.689021923,5.739141186,5.79313911,5.847093798,5.897023984,5.950880065
carFAR_05,2.008,5.691938554,2.915967384,-1.326915508,0.424785461,0.836035069,,,,2.008,2.008,2.008,2.008,2.008,2.008,5.691938554,5.742104816,5.796153663,5.850159353,5.900136817,5.954044066
carFAR_05,2.009,5.694853858,2.914640849,-1.326535069,0.424785461,0.835654739,,,,2.009,2.009,2.009,2.009,2.009,2.009,5.694853858,5.745067155,5.799166961,5.853223687,5.903248463,5.957206914
carFAR_05,2.01,5.697767836,2.913314694,-1.326154739,0.424785461,0.835274518,,,,2.01,2.01,2.01,2.01,2.01,2.01,5.697767836,5.748028204,5.802179001,5.856286798,5.906358922,5.96036861
carFAR_05,2.011,5.700680488,2.91198892,-1.325774518,0.424785461,0.834894406,,,,2.011,2.011,2.011,2.011,2.011,2.011,5.700680488,5.750987961,5.805189786,5.859348688,5.909468195,5.963529155
carFAR_05,2.012,5.703591814,2.910663526,-1.325394406,0.424785461,0.834514403,,,,2.012,2.012,2.012,2.012,2.012,2.012,5.703591814,5.753946429,5.808199316,5.862409357,5.912576283,5.966688548
carFAR_05,2.013,5.706501815,2.909338511,-1.325014403,0.424785461,0.834134509,,,,2.013,2.013,2.013,2.013,2.013,2.013,5.706501815,5.756903607,5.81120759,5.865468805,5.915683185,5.96984679
carFAR_05,2.014,5.709410491,2.908013877,-1.324634509,0.424785461,0.833754724,,,,2.014,2.014,2.014,2.014,2.014,2.014,5.709410491,5.759859496,5.814214609,5.868527032,5.918788902,5.973003881
carFAR_05,2.015,5.712317843,2.906689622,-1.324254724,0.424785461,0.833375048,,,,2.015,2.015,2.015,2.015,2.015,2.015,5.712317843,5.762814096,5.817220373,5.871584039,5.921893435,5.976159822
carFAR_05,2.016,5.715223871,2.905365747,-1.323875048,0.424785461,0.83299548,,,,2.016,2.016,2.016,2.016,2.016,2.016,5.715223871,5.765767407,5.820224884,5.874639826,5.924996783,5.979314613
carFAR_05,2.017,5.718128575,2.904042251,-1.32349548,0.424785461,0.832616022,,,,2.017,2.017,2.017,2.017,2.017,2.017,5.718128575,5.76871943,5.82322814,5.877694394,5.928098946,5.982468254
carFAR_05,2.018,5.721031955,2.902719135,-1.323116022,0.424785461,0.832236672,,,,2.018,2.018,2.018,2.018,2.018,2.018,5.721031955,5.771670166,5.826230143,5.880747743,5.931199927,5.985620746
carFAR_05,2.019,5.723934013,2.901396399,-1.322736672,0.424785461,0.831857431,,,,2.019,2.019,2.019,2.019,2.019,2.019,5.723934013,5.774619614,5.829230893,5.883799873,5.934299723,5.988772088
carFAR_05,2.02,5.726834748,2.900074041,-1.322357431,0.424785461,0.831478299,,,,2.02,2.02,2.02,2.02,2.02,2.02,5.726834748,5.777567774,5.83223039,5.886850785,5.937398337,5.991922282
carFAR_05,2.021,5.729734161,2.898752063,-1.321978299,0.424785461,0.831099275,,,,2.021,2.021,2.021,2.021,2.021,2.021,5.729734161,5.780514648,5.835228635,5.889900478,5.940495768,5.995071327
carFAR_05,2.022,5.732632253,2.897430464,-1.321599275,0.424785461,0.83072036,,,,2.022,2.022,2.022,2.022,2.022,2.022,5.732632253,5.783460236,5.838225628,5.892948954,5.943592017,5.998219225
carFAR_05,2.023,5.735529022,2.896109243,-1.32122036,0.424785461,0.830341554,,,,2.023,2.023,2.023,2.023,2.023,2.023,5.735529022,5.786404538,5.841221369,5.895996212,5.946687084,6.001365974
carFAR_05,2.024,5.738424471,2.894788402,-1.320841554,0.424785461,0.829962857,,,,2.024,2.024,2.024,2.024,2.024,2.024,5.738424471,5.789347554,5.844215859,5.899042253,5.949780969,6.004511576
carFAR_05,2.025,5.741318599,2.893467939,-1.320462857,0.424785461,0.829584268,,,,2.025,2.025,2.025,2.025,2.025,2.025,5.741318599,5.792289285,5.847209098,5.902087078,5.952873672,6.007656031
carFAR_05,2.026,5.744211407,2.892147855,-1.320084268,0.424785461,0.829205787,,,,2.026,2.026,2.026,2.026,2.026,2.026,5.744211407,5.795229731,5.850201086,5.905130686,5.955965195,6.010799339
carFAR_05,2.027,5.747102895,2.890828149,-1.319705787,0.424785461,0.828827415,,,,2.027,2.027,2.027,2.027,2.027,2.027,5.747102895,5.798168892,5.853191824,5.908173079,5.959055537,6.013941501
carFAR_05,2.028,5.749993064,2.889508821,-1.319327415,0.424785461,0.828449152,,,,2.028,2.028,2.028,2.028,2.028,2.028,5.749993064,5.80110677,5.856181312,5.911214255,5.962144698,6.017082516
carFAR_05,2.029,5.752881913,2.888189872,-1.318949152,0.424785461,0.828070997,,,,2.029,2.029,2.029,2.029,2.029,2.029,5.752881913,5.804043363,5.859169551,5.914254217,5.96523268,6.020222386
carFAR_05,2.03,5.755769444,2.886871301,-1.318570997,0.424785461,0.82769295,,,,2.03,2.03,2.03,2.03,2.03,2.03,5.755769444,5.806978674,5.862156541,5.917292963,5.968319482,6.02336111
carFAR_05,2.031,5.758655656,2.885553108,-1.31819295,0.424785461,0.827315012,,,,2.031,2.031,2.031,2.031,2.031,2.031,5.758655656,5.809912701,5.865142281,5.920330495,5.971405105,6.026498689
carFAR_05,2.032,5.76154055,2.884235293,-1.317815012,0.424785461,0.826937182,,,,2.032,2.032,2.032,2.032,2.032,2.032,5.76154055,5.812845445,5.868126774,5.923366813,5.974489549,6.029635123
carFAR_05,2.033,5.764424127,2.882917856,-1.317437182,0.424785461,0.82655946,,,,2.033,2.033,2.033,2.033,2.033,2.033,5.764424127,5.815776908,5.871110018,5.926401917,5.977572814,6.032770413
carFAR_05,2.034,5.767306386,2.881600797,-1.31705946,0.424785461,0.826181847,,,,2.034,2.034,2.034,2.034,2.034,2.034,5.767306386,5.818707088,5.874092014,5.929435807,5.9806549,6.035904558
carFAR_05,2.035,5.770187328,2.880284115,-1.316681847,0.424785461,0.825804342,,,,2.035,2.035,2.035,2.035,2.035,2.035,5.770187328,5.821635987,5.877072764,5.932468484,5.983735809,6.03903756
carFAR_05,2.036,5.773066954,2.878967811,-1.316304342,0.424785461,0.825426945,,,,2.036,2.036,2.036,2.036,2.036,2.036,5.773066954,5.824563604,5.880052266,5.935499948,5.98681554,6.042169418
carFAR_05,2.037,5.775945264,2.877651884,-1.315926945,0.424785461,0.825049657,,,,2.037,2.037,2.037,2.037,2.037,2.037,5.775945264,5.827489941,5.883030521,5.9385302,5.989894094,6.045300133
carFAR_05,2.038,5.778822258,2.876336334,-1.315549657,0.424785461,0.824672477,,,,2.038,2.038,2.038,2.038,2.038,2.038,5.778822258,5.830414997,5.88600753,5.941559239,5.992971471,6.048429705
carFAR_05,2.039,5.781697937,2.875021161,-1.315172477,0.424785461,0.824295404,,,,2.039,2.039,2.039,2.039,2.039,2.039,5.781697937,5.833338773,5.888983294,5.944587067,5.996047671,6.051558135
carFAR_05,2.04,5.784572301,2.873706366,-1.314795404,0.424785461,0.82391844,,,,2.04,2.04,2.04,2.04,2.04,2.04,5.784572301,5.83626127,5.891957811,5.947613683,5.999122696,6.054685422
carFAR_05,2.041,5.78744535,2.872391948,-1.31441844,0.424785461,0.823541584,,,,2.041,2.041,2.041,2.041,2.041,2.041,5.78744535,5.839182487,5.894931084,5.950639088,6.002196544,6.057811568
carFAR_05,2.042,5.790317085,2.871077906,-1.314041584,0.424785461,0.823164836,,,,2.042,2.042,2.042,2.042,2.042,2.042,5.790317085,5.842102425,5.897903111,5.953663283,6.005269216,6.060936572
carFAR_05,2.043,5.793187506,2.869764241,-1.313664836,0.424785461,0.822788196,,,,2.043,2.043,2.043,2.043,2.043,2.043,5.793187506,5.845021084,5.900873894,5.956686267,6.008340713,6.064060435
carFAR_05,2.044,5.796056614,2.868450953,-1.313288196,0.424785461,0.822411664,,,,2.044,2.044,2.044,2.044,2.044,2.044,5.796056614,5.847938466,5.903843433,5.959708041,6.011411036,6.067183156
carFAR_05,2.045,5.798924408,2.867138041,-1.312911664,0.424785461,0.82203524,,,,2.045,2.045,2.045,2.045,2.045,2.045,5.798924408,5.850854569,5.906811728,5.962728605,6.014480183,6.070304738
carFAR_05,2.046,5.80179089,2.865825506,-1.31253524,0.424785461,0.821658924,,,,2.046,2.046,2.046,2.046,2.046,2.046,5.80179089,5.853769395,5.90977878,5.96574796,6.017548157,6.073425179
carFAR_05,2.047,5.804656059,2.864513347,-1.312158924,0.424785461,0.821282716,,,,2.047,2.047,2.047,2.047,2.047,2.047,5.804656059,5.856682943,5.912744589,5.968766105,6.020614956,6.07654448
carFAR_05,2.048,5.807519917,2.863201564,-1.311782716,0.424785461,0.820906615,,,,2.048,2.048,2.048,2.048,2.048,2.048,5.807519917,5.859595215,5.915709154,5.971783043,6.023680582,6.079662642
carFAR_05,2.049,5.810382463,2.861890158,-1.311406615,0.424785461,0.820530623,,,,2.049,2.049,2.049,2.049,2.049,2.049,5.810382463,5.862506211,5.918672478,5.974798771,6.026745035,6.082779664
carFAR_05,2.05,5.813243697,2.860579127,-1.311030623,0.424785461,0.820154738,,,,2.05,2.05,2.05,2.05,2.05,2.05,5.813243697,5.86541593,5.921634559,5.977813292,6.029808315,6.085895547
carFAR_05,2.051,5.816103621,2.859268472,-1.310654738,0.424785461,0.819778961,,,,2.051,2.051,2.051,2.051,2.051,2.051,5.816103621,5.868324374,5.924595399,5.980826605,6.032870422,6.089010292
carFAR_05,2.052,5.818962234,2.857958193,-1.310278961,0.424785461,0.819403292,,,,2.052,2.052,2.052,2.052,2.052,2.052,5.818962234,5.871231542,5.927554998,5.983838711,6.035931357,6.092123899
carFAR_05,2.053,5.821819538,2.85664829,-1.309903292,0.424785461,0.819027731,,,,2.053,2.053,2.053,2.053,2.053,2.053,5.821819538,5.874137435,5.930513355,5.98684961,6.03899112,6.095236367
carFAR_05,2.054,5.824675531,2.855338762,-1.309527731,0.424785461,0.818652277,,,,2.054,2.054,2.054,2.054,2.054,2.054,5.824675531,5.877042054,5.933470472,5.989859302,6.042049712,6.098347698
carFAR_05,2.055,5.827530215,2.85402961,-1.309152277,0.424785461,0.818276931,,,,2.055,2.055,2.055,2.055,2.055,2.055,5.827530215,5.879945399,5.936426349,5.992867788,6.045107132,6.101457892
carFAR_05,2.056,5.830383591,2.852720833,-1.308776931,0.424785461,0.817901692,,,,2.056,2.056,2.056,2.056,2.056,2.056,5.830383591,5.882847469,5.939380986,5.995875068,6.048163382,6.104566949
carFAR_05,2.057,5.833235657,2.851412432,-1.308401692,0.424785461,0.817526561,,,,2.057,2.057,2.057,2.057,2.057,2.057,5.833235657,5.885748267,5.942334383,5.998881143,6.051218461,6.107674869
carFAR_05,2.058,5.836086416,2.850104405,-1.308026561,0.424785461,0.817151538,,,,2.058,2.058,2.058,2.058,2.058,2.058,5.836086416,5.888647791,5.945286542,6.001886012,6.054272369,6.110781652
carFAR_05,2.059,5.838935866,2.848796753,-1.307651538,0.424785461,0.816776622,,,,2.059,2.059,2.059,2.059,2.059,2.059,5.838935866,5.891546042,5.948237461,6.004889677,6.057325108,6.1138873
carFAR_05,2.06,5.841784009,2.847489477,-1.307276622,0.424785461,0.816401813,,,,2.06,2.06,2.06,2.06,2.06,2.06,5.841784009,5.894443021,5.951187142,6.007892137,6.060376677,6.116991812
carFAR_05,2.061,5.844630845,2.846182575,-1.306901813,0.424785461,0.816027112,,,,2.061,2.061,2.061,2.061,2.061,2.061,5.844630845,5.897338728,5.954135585,6.010893393,6.063427077,6.120095189
carFAR_05,2.062,5.847476375,2.844876048,-1.306527112,0.424785461,0.815652519,,,,2.062,2.062,2.062,2.062,2.062,2.062,5.847476375,5.900233163,5.95708279,6.013893444,6.066476308,6.123197431
carFAR_05,2.063,5.850320598,2.843569895,-1.306152519,0.424785461,0.815278033,,,,2.063,2.063,2.063,2.063,2.063,2.063,5.850320598,5.903126327,5.960028758,6.016892293,6.069524371,6.126298538
carFAR_05,2.064,5.853163515,2.842264117,-1.305778033,0.424785461,0.814903654,,,,2.064,2.064,2.064,2.064,2.064,2.064,5.853163515,5.90601822,5.962973488,6.019889938,6.072571265,6.12939851
carFAR_05,2.065,5.856005126,2.840958714,-1.305403654,0.424785461,0.814529383,,,,2.065,2.065,2.065,2.065,2.065,2.065,5.856005126,5.908908842,5.965916982,6.022886381,6.075616992,6.132497349
carFAR_05,2.066,5.858845432,2.839653684,-1.305029383,0.424785461,0.814155218,,,,2.066,2.066,2.066,2.066,2.066,2.066,5.858845432,5.911798194,5.96885924,6.025881621,6.078661551,6.135595054
carFAR_05,2.067,5.861684434,2.838349029,-1.304655218,0.424785461,0.813781162,,,,2.067,2.067,2.067,2.067,2.067,2.067,5.861684434,5.914686276,5.971800262,6.028875659,6.081704943,6.138691625
carFAR_05,2.068,5.864522131,2.837044748,-1.304281162,0.424785461,0.813407212,,,,2.068,2.068,2.068,2.068,2.068,2.068,5.864522131,5.917573089,5.974740048,6.031868495,6.084747168,6.141787064
carFAR_05,2.069,5.867358523,2.835740841,-1.303907212,0.424785461,0.81303337,,,,2.069,2.069,2.069,2.069,2.069,2.069,5.867358523,5.920458633,5.977678598,6.034860129,6.087788226,6.144881369
carFAR_05,2.07,5.870193612,2.834437307,-1.30353337,0.424785461,0.812659634,,,,2.07,2.07,2.07,2.07,2.07,2.07,5.870193612,5.923342907,5.980615914,6.037850563,6.090828118,6.147974543
carFAR_05,2.071,5.873027398,2.833134148,-1.303159634,0.424785461,0.812286006,,,,2.071,2.071,2.071,2.071,2.071,2.071,5.873027398,5.926225914,5.983551996,6.040839796,6.093866845,6.151066584
carFAR_05,2.072,5.875859881,2.831831362,-1.302786006,0.424785461,0.811912486,,,,2.072,2.072,2.072,2.072,2.072,2.072,5.875859881,5.929107652,5.986486843,6.043827829,6.096904405,6.154157493
carFAR_05,2.073,5.878691061,2.830528949,-1.302412486,0.424785461,0.811539072,,,,2.073,2.073,2.073,2.073,2.073,2.073,5.878691061,5.931988123,5.989420456,6.046814661,6.099940801,6.157247271
carFAR_05,2.074,5.881520939,2.82922691,-1.302039072,0.424785461,0.811165765,,,,2.074,2.074,2.074,2.074,2.074,2.074,5.881520939,5.934867327,5.992352836,6.049800294,6.102976032,6.160335918
carFAR_05,2.075,5.884349515,2.827925244,-1.301665765,0.424785461,0.810792565,,,,2.075,2.075,2.075,2.075,2.075,2.075,5.884349515,5.937745263,5.995283982,6.052784727,6.106010098,6.163423434
carFAR_05,2.076,5.88717679,2.826623952,-1.301292565,0.424785461,0.810419473,,,,2.076,2.076,2.076,2.076,2.076,2.076,5.88717679,5.940621933,5.998213896,6.055767962,6.109043,6.16650982
carFAR_05,2.077,5.890002763,2.825323032,-1.300919473,0.424785461,0.810046487,,,,2.077,2.077,2.077,2.077,2.077,2.077,5.890002763,5.943497337,6.001142578,6.058749997,6.112074738,6.169595075
carFAR_05,2.078,5.892827436,2.824022486,-1.300546487,0.424785461,0.809673608,,,,2.078,2.078,2.078,2.078,2.078,2.078,5.892827436,5.946371475,6.004070027,6.061730835,6.115105313,6.172679201
carFAR_05,2.079,5.895650808,2.822722312,-1.300173608,0.424785461,0.809300836,,,,2.079,2.079,2.079,2.079,2.079,2.079,5.895650808,5.949244347,6.006996245,6.064710474,6.118134724,6.175762197
carFAR_05,2.08,5.898472881,2.821422511,-1.299800836,0.424785461,0.808928171,,,,2.08,2.08,2.08,2.08,2.08,2.08,5.898472881,5.952115954,6.009921231,6.067688916,6.121162973,6.178844064
carFAR_05,2.081,5.901293654,2.820123083,-1.299428171,0.424785461,0.808555613,,,,2.081,2.081,2.081,2.081,2.081,2.081,5.901293654,5.954986297,6.012844986,6.07066616,6.124190059,6.181924802
carFAR_05,2.082,5.904113127,2.818824028,-1.299055613,0.424785461,0.808183161,,,,2.082,2.082,2.082,2.082,2.082,2.082,5.904113127,5.957855375,6.015767511,6.073642208,6.127215982,6.185004411
carFAR_05,2.083,5.906931302,2.817525344,-1.298683161,0.424785461,0.807810817,,,,2.083,2.083,2.083,2.083,2.083,2.083,5.906931302,5.960723189,6.018688805,6.076617059,6.130240744,6.188082893
carFAR_05,2.084,5.909748178,2.816227034,-1.298310817,0.424785461,0.807438579,,,,2.084,2.084,2.084,2.084,2.084,2.084,5.909748178,5.963589739,6.021608869,6.079590713,6.133264345,6.191160246
carFAR_05,2.085,5.912563756,2.814929095,-1.297938579,0.424785461,0.807066448,,,,2.085,2.085,2.085,2.085,2.085,2.085,5.912563756,5.966455026,6.024527704,6.082563172,6.136286784,6.194236472
carFAR_05,2.086,5.915378036,2.813631529,-1.297566448,0.424785461,0.806694424,,,,2.086,2.086,2.086,2.086,2.086,2.086,5.915378036,5.96931905,6.027445309,6.085534435,6.139308062,6.197311571
carFAR_05,2.087,5.918191019,2.812334334,-1.297194424,0.424785461,0.806322506,,,,2.087,2.087,2.087,2.087,2.087,2.087,5.918191019,5.972181812,6.030361686,6.088504503,6.14232818,6.200385543
carFAR_05,2.088,5.921002705,2.811037512,-1.296822506,0.424785461,0.805950695,,,,2.088,2.088,2.088,2.088,2.088,2.088,5.921002705,5.975043311,6.033276834,6.091473376,6.145347138,6.203458388
carFAR_05,2.089,5.923813094,2.809741061,-1.296450695,0.424785461,0.80557899,,,,2.089,2.089,2.089,2.089,2.089,2.089,5.923813094,5.977903548,6.036190753,6.094441055,6.148364936,6.206530107
carFAR_05,2.09,5.926622187,2.808444982,-1.29607899,0.424785461,0.805207392,,,,2.09,2.09,2.09,2.09,2.09,2.09,5.926622187,5.980762524,6.039103445,6.097407539,6.151381574,6.2096007
carFAR_05,2.091,5.929429985,2.807149275,-1.295707392,0.424785461,0.804835901,,,,2.091,2.091,2.091,2.091,2.091,2.091,5.929429985,5.983620239,6.04201491,6.100372829,6.154397053,6.212670167
carFAR_05,2.092,5.932236486,2.805853939,-1.295335901,0.424785461,0.804464516,,,,2.092,2.092,2.092,2.092,2.092,2.092,5.932236486,5.986476693,6.044925147,6.103336926,6.157411373,6.215738509
carFAR_05,2.093,5.935041693,2.804558974,-1.294964516,0.424785461,0.804093237,,,,2.093,2.093,2.093,2.093,2.093,2.093,5.935041693,5.989331886,6.047834158,6.10629983,6.160424535,6.218805727
carFAR_05,2.094,5.937845604,2.803264381,-1.294593237,0.424785461,0.803722066,,,,2.094,2.094,2.094,2.094,2.094,2.094,5.937845604,5.99218582,6.050741942,6.10926154,6.163436538,6.221871819
carFAR_05,2.095,5.940648222,2.801970159,-1.294222066,0.424785461,0.803351,,,,2.095,2.095,2.095,2.095,2.095,2.095,5.940648222,5.995038493,6.053648499,6.112222059,6.166447384,6.224936787
carFAR_05,2.096,5.943449545,2.800676308,-1.293851,0.424785461,0.802980041,,,,2.096,2.096,2.096,2.096,2.096,2.096,5.943449545,5.997889908,6.056553832,6.115181385,6.169457072,6.228000631
carFAR_05,2.097,5.946249574,2.799382828,-1.293480041,0.424785461,0.802609188,,,,2.097,2.097,2.097,2.097,2.097,2.097,5.946249574,6.000740063,6.059457939,6.118139519,6.172465603,6.231063352
carFAR_05,2.098,5.949048311,2.798089719,-1.293109188,0.424785461,0.802238442,,,,2.098,2.098,2.098,2.098,2.098,2.098,5.949048311,6.00358896,6.06236082,6.121096462,6.175472977,6.234124949
carFAR_05,2.099,5.951845754,2.79679698,-1.292738442,0.424785461,0.801867801,,,,2.099,2.099,2.099,2.099,2.099,2.099,5.951845754,6.006436599,6.065262477,6.124052214,6.178479194,6.237185423
carFAR_05,2.1,5.954641905,2.795504612,-1.292367801,0.424785461,0.801497267,,,,2.1,2.1,2.1,2.1,2.1,2.1,5.954641905,6.009282979,6.06816291,6.127006775,6.181484256,6.240244774
carFAR_05,2.101,5.957436763,2.794212615,-1.291997267,0.424785461,0.80112684,,,,2.101,2.101,2.101,2.101,2.101,2.101,5.957436763,6.012128103,6.071062119,6.129960145,6.184488161,6.243303003
carFAR_05,2.102,5.96023033,2.792920988,-1.29162684,0.424785461,0.800756518,,,,2.102,2.102,2.102,2.102,2.102,2.102,5.96023033,6.014971969,6.073960104,6.132912326,6.187490911,6.24636011
carFAR_05,2.103,5.963022606,2.791629732,-1.291256518,0.424785461,0.800386303,,,,2.103,2.103,2.103,2.103,2.103,2.103,5.963022606,6.017814578,6.076856866,6.135863316,6.190492505,6.249416095
carFAR_05,2.104,5.96581359,2.790338846,-1.290886303,0.424785461,0.800016194,,,,2.104,2.104,2.104,2.104,2.104,2.104,5.96581359,6.02065593,6.079752405,6.138813117,6.193492945,6.252470959
